# {'date': u'2021_apr_27_1130', 'frameRate': 99.783832205235811, 'expName': u'FTRNGT_sleep', u'session': u'day1', u'participant': u'15'}
subj,trial,time,stimulus,response
15,769,758.8647233282,stimulus,
15,769,758.9162966063,tap,rctrl
15,770,759.6147713207,stimulus,
15,770,759.7723236719,tap,rctrl
15,771,760.3648414422,stimulus,
15,771,760.4442906377,tap,rctrl
15,772,761.1148574923,stimulus,
15,772,761.3002436983,tap,rctrl
15,773,761.8649137523,stimulus,
15,773,761.9962506730,tap,rctrl
15,774,762.6149667734,stimulus,
15,774,762.6762055630,tap,lctrl
15,775,763.3650372889,stimulus,
15,775,763.4842197527,tap,lctrl
15,776,764.1150808724,stimulus,
15,776,764.2441657048,tap,lctrl
15,777,764.8651045735,stimulus,
15,777,764.9961733623,tap,rctrl
15,778,765.6151887189,stimulus,
15,778,765.7001687304,tap,lctrl
15,779,766.3652185613,stimulus,
15,779,766.4441610355,tap,lctrl
15,780,767.1152612607,stimulus,
15,780,767.1721135324,tap,rctrl
15,781,767.8653552917,stimulus,
15,781,767.9321379647,tap,lctrl
15,782,768.6153860242,stimulus,
15,782,768.7081410061,tap,rctrl
15,783,769.3654362212,stimulus,
15,783,769.4520988486,tap,rctrl
15,784,770.1154872904,stimulus,
15,784,770.1640694341,tap,rctrl
15,785,770.8655403716,stimulus,
15,785,770.8920267820,tap,rctrl
15,786,771.6155789416,stimulus,
15,786,771.6760457683,tap,lctrl
15,787,772.3655949075,stimulus,
15,787,772.4760564822,tap,lctrl
15,788,773.1156417511,stimulus,
15,788,773.2120178803,tap,lctrl
15,789,773.8657143990,stimulus,
15,789,773.9640220401,tap,rctrl
15,790,774.6157783131,stimulus,
15,790,774.7639945350,tap,rctrl
15,791,775.3658272980,stimulus,
15,791,775.3959986385,tap,lctrl
15,792,776.1158894468,stimulus,
15,792,776.2280034302,tap,rctrl
15,793,776.8659352799,stimulus,
15,793,776.8999446130,tap,rctrl
15,794,777.6159996150,stimulus,
15,794,777.6599389374,tap,rctrl
15,795,778.3660586991,stimulus,
15,795,778.4439497884,tap,rctrl
15,796,779.1160898016,stimulus,
15,796,779.1799223864,tap,lctrl
15,797,779.8661523233,stimulus,
15,797,779.9719169330,tap,lctrl
15,798,780.6162091217,stimulus,
15,798,780.7238976825,tap,lctrl
15,799,781.3662589427,stimulus,
15,799,781.4999077163,tap,lctrl
15,800,782.1162780995,stimulus,
15,800,782.2038597586,tap,lctrl
15,801,782.8663745275,stimulus,
15,801,782.9638629100,tap,lctrl
15,802,783.6164170915,stimulus,
15,802,783.7158267906,tap,rctrl
15,803,784.3664535052,stimulus,
15,803,784.4758246038,tap,rctrl
15,804,785.1165096570,stimulus,
15,804,785.1798144561,tap,rctrl
15,805,793.7807753696,probe1,2
15,805,801.2571064751,probe2,2
15,805,806.8086825940,probe3,1
15,806,807.5824529394,stimulus,
15,806,807.9394128166,tap,rctrl
15,807,808.3324797923,stimulus,
15,807,808.5233178107,tap,rctrl
15,808,809.0825112497,stimulus,
15,808,809.1793425460,tap,rctrl
15,809,809.8325770675,stimulus,
15,809,809.9233326135,tap,rctrl
15,810,810.5826270450,stimulus,
15,810,810.6673646956,tap,rctrl
15,811,811.3326798495,stimulus,
15,811,811.3792891825,tap,lctrl
15,812,812.0827511259,stimulus,
15,812,812.1552971773,tap,lctrl
15,813,812.8327859186,stimulus,
15,813,812.9633095054,tap,lctrl
15,814,813.5828380945,stimulus,
15,814,813.7792872015,tap,lctrl
15,815,814.3328783096,stimulus,
15,815,814.4992074169,tap,lctrl
15,816,815.0829535770,stimulus,
15,816,815.2512735698,tap,lctrl
15,817,815.8329991274,stimulus,
15,817,815.9952089795,tap,lctrl
15,818,816.5830335141,stimulus,
15,818,816.7711849927,tap,lctrl
15,819,817.3331444080,stimulus,
15,819,817.4751484423,tap,lctrl
15,820,818.0831787797,stimulus,
15,820,818.1471454258,tap,rctrl
15,821,818.8332170911,stimulus,
15,821,818.9711190730,tap,rctrl
15,822,819.5832543048,stimulus,
15,822,819.7311418151,tap,lctrl
15,823,820.3332954493,stimulus,
15,823,820.5311309805,tap,rctrl
15,824,821.0833523529,stimulus,
15,824,821.2431503714,tap,rctrl
15,825,821.8333935094,stimulus,
15,825,821.8911025460,tap,lctrl
15,826,822.5834426598,stimulus,
15,826,822.7070705400,tap,lctrl
15,827,823.3334982462,stimulus,
15,827,823.6030570966,tap,lctrl
15,828,824.0835444763,stimulus,
15,828,824.2590551043,tap,lctrl
15,829,824.8335915696,stimulus,
15,829,824.9870204913,tap,lctrl
15,830,825.5836494327,stimulus,
15,830,825.6910845110,tap,lctrl
15,831,826.3337090340,stimulus,
15,831,826.4910342002,tap,lctrl
15,832,827.0837778955,stimulus,
15,832,827.2589847319,tap,lctrl
15,833,827.8338226700,stimulus,
15,833,827.9950775298,tap,lctrl
15,834,828.5838762895,stimulus,
15,834,828.6590023708,tap,lctrl
15,835,829.3339091363,stimulus,
15,835,829.3949580035,tap,lctrl
15,836,830.0839706655,stimulus,
15,836,830.1389180234,tap,lctrl
15,837,830.8340153407,stimulus,
15,837,830.8589117898,tap,lctrl
15,837,831.5789579043,tap,lctrl
15,838,831.5891394242,stimulus,
15,839,832.3392028691,stimulus,
15,839,832.4588862468,tap,rctrl
15,840,833.0892425069,stimulus,
15,840,833.2668522747,tap,rctrl
15,841,833.8392736966,stimulus,
15,841,833.9628522180,tap,rctrl
15,842,834.5893295958,stimulus,
15,842,834.7308357929,tap,rctrl
15,843,835.3393667734,stimulus,
15,843,835.4508196526,tap,rctrl
15,844,836.0894242304,stimulus,
15,844,836.0995424489,tap,rctrl
15,845,836.8394791822,stimulus,
15,845,836.8908042380,tap,rctrl
15,846,837.5895226004,stimulus,
15,846,837.6587962548,tap,rctrl
15,847,838.3395572457,stimulus,
15,847,838.3947714723,tap,lctrl
15,848,839.0896223567,stimulus,
15,848,839.1547596465,tap,lctrl
15,849,839.8396621118,stimulus,
15,849,839.9147488161,tap,rctrl
15,850,840.5897323115,stimulus,
15,850,840.6267870219,tap,lctrl
15,851,841.3397947790,stimulus,
15,851,841.3708744566,tap,lctrl
15,852,842.0898379475,stimulus,
15,852,842.1706786890,tap,lctrl
15,853,842.8398886859,stimulus,
15,853,842.9306964056,tap,lctrl
15,854,843.5899267537,stimulus,
15,854,843.6427425240,tap,lctrl
15,855,844.3399796093,stimulus,
15,855,844.3626752055,tap,lctrl
15,856,845.0900649216,stimulus,
15,856,845.1866645607,tap,rctrl
15,857,845.8401120389,stimulus,
15,857,845.9626302974,tap,rctrl
15,858,846.5901618600,stimulus,
15,858,846.6106261165,tap,rctrl
15,859,847.3402388085,stimulus,
15,859,847.3946261045,tap,rctrl
15,860,848.0902851589,stimulus,
15,860,848.1145765060,tap,rctrl
15,861,848.8403259967,stimulus,
15,861,848.8665885153,tap,rctrl
15,862,849.5903716403,stimulus,
15,862,849.6025539465,tap,rctrl
15,863,850.3404138043,stimulus,
15,863,850.4105453726,tap,rctrl
15,864,851.0904588345,stimulus,
15,864,851.1385425064,tap,rctrl
15,865,851.8405054856,stimulus,
15,865,851.9545348219,tap,rctrl
15,866,852.5905641096,stimulus,
15,866,852.6984999334,tap,rctrl
15,867,853.3406335875,stimulus,
15,867,853.4585020262,tap,rctrl
15,868,854.0906624374,stimulus,
15,868,854.1225087067,tap,rctrl
15,869,854.8407340417,stimulus,
15,869,854.9704555817,tap,lctrl
15,870,855.5907787711,stimulus,
15,870,855.7144717722,tap,lctrl
15,871,856.3408207667,stimulus,
15,871,856.4584499963,tap,rctrl
15,872,857.0908761485,stimulus,
15,872,857.2904007888,tap,rctrl
15,873,857.8409374672,stimulus,
15,873,857.9783946579,tap,rctrl
15,874,858.5909778177,stimulus,
15,874,858.6744226910,tap,lctrl
15,875,859.3410293440,stimulus,
15,875,859.4263921024,tap,lctrl
15,876,860.0910710569,stimulus,
15,876,860.1143906601,tap,rctrl
15,877,860.8411551542,stimulus,
15,877,860.8984004494,tap,rctrl
15,877,861.5303473566,tap,lctrl
15,878,861.5911941393,stimulus,
15,879,862.3413355201,stimulus,
15,879,862.4663144295,tap,lctrl
15,880,863.0913152217,stimulus,
15,880,863.3223059918,tap,lctrl
15,881,863.8413309981,stimulus,
15,881,863.9783233105,tap,lctrl
15,882,864.5914104158,stimulus,
15,882,864.7142700773,tap,lctrl
15,883,865.3414678518,stimulus,
15,883,865.5062537849,tap,rctrl
15,884,866.0915016941,stimulus,
15,884,866.1782621156,tap,lctrl
15,885,866.8415393619,stimulus,
15,885,866.9301963635,tap,lctrl
15,886,867.5916016460,stimulus,
15,886,867.6261950768,tap,rctrl
15,887,868.3416558279,stimulus,
15,887,868.4182267417,tap,rctrl
15,888,869.0917007978,stimulus,
15,888,869.1461846219,tap,rctrl
15,889,869.8417830576,stimulus,
15,889,869.8742011149,tap,rctrl
15,890,870.5918369417,stimulus,
15,890,870.7061921625,tap,rctrl
15,891,871.3419041129,stimulus,
15,891,871.4342166404,tap,lctrl
15,892,872.0919615850,stimulus,
15,892,872.1781348893,tap,lctrl
15,893,872.8420348975,stimulus,
15,893,872.9781281930,tap,lctrl
15,894,873.5920741082,stimulus,
15,894,873.7541177037,tap,lctrl
15,895,874.3421274690,stimulus,
15,895,874.4740914252,tap,lctrl
15,896,875.0921650707,stimulus,
15,896,875.1700899640,tap,rctrl
15,897,875.8422062843,stimulus,
15,897,875.9300305990,tap,rctrl
15,898,876.5922412815,stimulus,
15,898,876.7460459186,tap,lctrl
15,899,877.3422913552,stimulus,
15,899,877.4260449464,tap,rctrl
15,900,878.0923689925,stimulus,
15,900,878.1300025976,tap,rctrl
15,900,878.8260244504,tap,rctrl
15,901,878.8423524715,stimulus,
15,902,879.5924137450,stimulus,
15,902,879.6499963893,tap,rctrl
15,903,885.9097548960,probe1,2
15,903,896.9738612250,probe2,1
15,903,903.1865632374,probe3,2
15,904,903.9603323106,stimulus,
15,904,904.0975680696,tap,rctrl
15,905,904.7103668928,stimulus,
15,905,904.7535758517,tap,lctrl
15,906,905.4603927021,stimulus,
15,906,905.5454970187,tap,lctrl
15,907,906.2104601139,stimulus,
15,907,906.2974952598,tap,lctrl
15,908,906.9605198928,stimulus,
15,908,907.0094567327,tap,lctrl
15,909,907.7105857196,stimulus,
15,909,907.7454516823,tap,lctrl
15,910,908.4606256250,stimulus,
15,910,908.6014636503,tap,rctrl
15,911,909.2106603455,stimulus,
15,911,909.3214395372,tap,rctrl
15,912,909.9607398143,stimulus,
15,912,910.0494275043,tap,rctrl
15,913,910.7107923271,stimulus,
15,913,910.7209199108,tap,lctrl
15,913,911.4494045001,tap,lctrl
15,914,911.4608398384,stimulus,
15,915,912.2109039720,stimulus,
15,915,912.3373955958,tap,lctrl
15,916,912.9609225784,stimulus,
15,916,913.1133664150,tap,lctrl
15,917,913.7109887030,stimulus,
15,917,913.8893478808,tap,lctrl
15,918,914.4610638020,stimulus,
15,918,914.6013724416,tap,rctrl
15,919,915.2110926308,stimulus,
15,919,915.3853011012,tap,rctrl
15,920,915.9611684305,stimulus,
15,920,916.1213499719,tap,rctrl
15,921,916.7111981616,stimulus,
15,921,916.8652831018,tap,rctrl
15,922,917.4612291017,stimulus,
15,922,917.5293086933,tap,lctrl
15,923,918.2112727604,stimulus,
15,923,918.3293018496,tap,lctrl
15,924,918.9613652967,stimulus,
15,924,919.1212844745,tap,rctrl
15,925,919.7113943992,stimulus,
15,925,919.7932270256,tap,rctrl
15,926,920.4614653869,stimulus,
15,926,920.5132282927,tap,lctrl
15,927,921.2115269612,stimulus,
15,927,921.2491984395,tap,lctrl
15,928,921.9615931008,stimulus,
15,928,922.1212053172,tap,rctrl
15,929,922.7116329431,stimulus,
15,929,922.8811787096,tap,lctrl
15,930,923.4616954226,stimulus,
15,930,923.6011659106,tap,rctrl
15,931,924.2117220139,stimulus,
15,931,924.3531380438,tap,rctrl
15,932,924.9617673328,stimulus,
15,932,925.1371372287,tap,rctrl
15,933,925.7118240379,stimulus,
15,933,925.8251218618,tap,rctrl
15,934,926.4618875370,stimulus,
15,934,926.5130965100,tap,rctrl
15,935,927.2119452196,stimulus,
15,935,927.3370856247,tap,rctrl
15,936,927.9620013203,stimulus,
15,936,927.9930880444,tap,rctrl
15,937,928.7120421610,stimulus,
15,937,928.7610451775,tap,lctrl
15,938,929.4620959640,stimulus,
15,938,929.4970432368,tap,lctrl
15,939,930.2121463835,stimulus,
15,939,930.2570182773,tap,lctrl
15,940,930.9621887520,stimulus,
15,940,931.0170948684,tap,lctrl
15,941,931.7122730057,stimulus,
15,941,931.7770256087,tap,lctrl
15,942,932.4622894377,stimulus,
15,942,932.5770148101,tap,rctrl
15,943,933.2123416768,stimulus,
15,943,933.2569494477,tap,rctrl
15,944,933.9624205561,stimulus,
15,944,934.0569663149,tap,rctrl
15,945,934.7124516616,stimulus,
15,945,934.7929652314,tap,rctrl
15,946,935.4624803160,stimulus,
15,946,935.5689118134,tap,lctrl
15,947,936.2125626450,stimulus,
15,947,936.3689006629,tap,lctrl
15,948,936.9625950978,stimulus,
15,948,937.0969160823,tap,lctrl
15,949,937.7126828462,stimulus,
15,949,937.7928864470,tap,rctrl
15,950,938.4626924903,stimulus,
15,950,938.5929021473,tap,rctrl
15,951,939.2127482662,stimulus,
15,951,939.2408430409,tap,rctrl
15,952,939.9627867280,stimulus,
15,952,940.0408383956,tap,rctrl
15,953,940.7128562390,stimulus,
15,953,940.7688323717,tap,rctrl
15,954,941.4629075518,stimulus,
15,954,941.5528126546,tap,lctrl
15,955,942.2129399144,stimulus,
15,955,942.3608231030,tap,lctrl
15,956,942.9629773567,stimulus,
15,956,943.1768175177,tap,rctrl
15,957,943.7130593066,stimulus,
15,957,943.8887876521,tap,lctrl
15,958,944.4630965985,stimulus,
15,958,944.5687670561,tap,rctrl
15,959,945.2131303627,stimulus,
15,959,945.3047231520,tap,rctrl
15,960,945.9632102164,stimulus,
15,960,946.0167899529,tap,rctrl
15,960,946.7047309985,tap,rctrl
15,961,946.7149022539,stimulus,
15,962,947.4649524479,stimulus,
15,962,947.5207238644,tap,lctrl
15,963,948.2150384279,stimulus,
15,963,948.3206919202,tap,lctrl
15,964,948.9650651906,stimulus,
15,964,949.0887261260,tap,rctrl
15,965,949.7151438834,stimulus,
15,965,949.8407186679,tap,lctrl
15,966,954.4877100403,probe1,2
15,966,956.5520969895,probe2,0
15,966,964.7793915254,probe3,1
15,967,965.5531730014,stimulus,
15,967,965.8803927928,tap,lctrl
15,968,966.3031813433,stimulus,
15,968,966.5523409408,tap,lctrl
15,969,967.0532306741,stimulus,
15,969,967.2243057653,tap,lctrl
15,970,967.8032904740,stimulus,
15,970,967.9363377636,tap,lctrl
15,971,968.5533437206,stimulus,
15,971,968.6562645745,tap,rctrl
15,972,969.3033767148,stimulus,
15,972,969.4403022371,tap,lctrl
15,973,970.0534255193,stimulus,
15,973,970.1922666741,tap,rctrl
15,974,970.8034910785,stimulus,
15,974,970.9442429155,tap,rctrl
15,975,971.5535664692,stimulus,
15,975,971.6882476986,tap,rctrl
15,976,972.3036114301,stimulus,
15,976,972.5202235103,tap,rctrl
15,977,973.0536530859,stimulus,
15,977,973.2721992735,tap,rctrl
15,978,973.8036936650,stimulus,
15,978,973.9921840114,tap,rctrl
15,979,974.5537519370,stimulus,
15,979,974.7202043419,tap,lctrl
15,980,975.3037860741,stimulus,
15,980,975.5201596190,tap,lctrl
15,981,976.0538565385,stimulus,
15,981,976.2561905019,tap,lctrl
15,982,976.8038895658,stimulus,
15,982,976.9121386758,tap,lctrl
15,983,977.5539574678,stimulus,
15,983,977.6561386349,tap,lctrl
15,984,978.3039793854,stimulus,
15,984,978.4320625135,tap,rctrl
15,985,979.0540379101,stimulus,
15,985,979.2241083526,tap,rctrl
15,986,979.8041197278,stimulus,
15,986,979.8880833824,tap,rctrl
15,987,980.5541625474,stimulus,
15,987,980.6480727054,tap,lctrl
15,988,981.3042226240,stimulus,
15,988,981.3600465360,tap,lctrl
15,989,982.0542677985,stimulus,
15,989,982.1520580267,tap,rctrl
15,990,982.8042888500,stimulus,
15,990,983.1520508758,tap,lctrl
15,991,983.5543585084,stimulus,
15,991,983.6879896792,tap,rctrl
15,992,984.3043809854,stimulus,
15,992,984.4480062319,tap,rctrl
15,993,985.0544552693,stimulus,
15,993,985.2159758882,tap,lctrl
15,994,985.8044928920,stimulus,
15,994,985.8879629680,tap,lctrl
15,995,986.5545505386,stimulus,
15,995,986.7199856363,tap,rctrl
15,996,987.3046095565,stimulus,
15,996,987.5119778069,tap,lctrl
15,997,988.0546606527,stimulus,
15,997,988.2079232216,tap,rctrl
15,998,988.8047012528,stimulus,
15,998,988.9038933217,tap,rctrl
15,999,989.5547797171,stimulus,
15,999,989.6878908525,tap,lctrl
